id,price,levy,manufacturer,model,prod_year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,turbo
44782223,36692,0.0,toyota,rav 4 xle sport,2013,jeep,no,petrol,2.5,120000,4,tiptronic,front,04-may,left wheel,white,0,False
45721264,30,0.0,honda,fit,2002,hatchback,no,petrol,1.5,0,4,automatic,front,04-may,right-hand drive,silver,4,False
45453314,12231,1266.0,toyota,aqua,2014,hatchback,no,hybrid,1.5,66000,4,variator,front,04-may,right-hand drive,silver,4,False
45761984,3136,0.0,toyota,sienta,2004,sedan,no,petrol,1.5,300000,4,variator,front,04-may,right-hand drive,beige,4,False
45783494,10663,0.0,toyota,prius,2009,sedan,yes,hybrid,1.8,230000,4,variator,front,04-may,left wheel,grey,6,False
45809193,5620,447.0,honda,fit,2013,hatchback,yes,petrol,1.3,110467,4,automatic,front,04-may,left wheel,white,4,False
41704944,19130,2148.0,mercedes-benz,cls 550,2010,sedan,yes,petrol,5.5,157000,4,automatic,front,04-may,left wheel,grey,10,False
45095136,9408,1111.0,honda,fit,2012,hatchback,no,hybrid,1.3,64000,4,variator,front,04-may,right-hand drive,black,4,False
45612423,3,0.0,hyundai,elantra,2011,sedan,yes,petrol,1.8,80000,4,tiptronic,front,04-may,left wheel,grey,6,False
45781861,15367,640.0,volkswagen,passat,2013,sedan,yes,diesel,2.0,179200,4,tiptronic,front,04-may,left wheel,white,16,True
45768489,5959,1730.0,chevrolet,avalanche,2011,sedan,yes,petrol,5.3,246976,8,automatic,front,04-may,left wheel,black,12,False
45731459,26594,777.0,hyundai,h1,2014,minivan,yes,diesel,2.5,179918,4,automatic,front,04-may,left wheel,silver,4,False
45536422,36065,779.0,toyota,avalon limited,2013,sedan,yes,hybrid,2.5,92200,4,tiptronic,front,04-may,left wheel,beige,12,False
45742092,26343,730.0,kia,cerato k3,2016,sedan,yes,diesel,1.6,29000,4,tiptronic,front,04-may,left wheel,silver,8,True
45769229,549,862.0,mazda,cx-7,2011,sedan,yes,petrol,2.5,216550,4,automatic,front,04-may,left wheel,black,12,False
45788888,6000,0.0,jeep,grand cherokee,1993,jeep,no,petrol,4.0,240000,6,automatic,4x4,04-may,left wheel,green,5,False
45768507,40142,1811.0,lexus,gx 470,2010,jeep,yes,petrol,4.6,357246,8,automatic,4x4,04-may,left wheel,grey,0,False
45506452,14000,585.0,hyundai,elantra,2013,sedan,no,petrol,1.8,50000,4,tiptronic,front,04-may,left wheel,grey,10,False
45809707,17923,473.0,chevrolet,cruze,2014,sedan,yes,petrol,1.4,127842,4,automatic,front,04-may,left wheel,white,4,False
45804644,54518,831.0,hyundai,tucson,2017,jeep,yes,petrol,1.6,40193,4,automatic,front,04-may,left wheel,black,4,False
45761379,10349,0.0,opel,astra g,2003,hatchback,no,petrol,1.6,180000,4,manual,front,04-may,left wheel,silver,6,False
45799440,8154,0.0,toyota,ist,2002,hatchback,no,petrol,1.3,115000,4,automatic,front,04-may,right-hand drive,silver,7,False
45758164,282,289.0,ford,escape,2008,jeep,yes,hybrid,0.4,220474,4,automatic,front,04-may,left wheel,grey,0,False
45813708,7527,640.0,volkswagen,passat,2013,sedan,yes,diesel,2.0,132310,4,automatic,front,04-may,left wheel,grey,12,False
45813166,3450,1249.0,toyota,camry,2017,sedan,yes,petrol,2.5,60762,4,automatic,front,04-may,left wheel,white,12,False
45804525,22063,836.0,hyundai,tucson,2010,jeep,yes,diesel,2.0,142264,4,automatic,front,04-may,left wheel,white,4,False
45812738,4704,585.0,toyota,corolla,2013,sedan,yes,petrol,1.8,227371,4,automatic,front,04-may,left wheel,silver,12,False
45754449,5331,0.0,volkswagen,passat,2002,sedan,yes,petrol,2.8,175000,6,manual,front,04-may,left wheel,grey,6,False
45634846,941,642.0,volkswagen,jetta,2012,sedan,yes,diesel,2.0,203440,4,automatic,front,04-may,left wheel,black,12,False
45809446,16900,502.0,honda,fit,2013,hatchback,yes,petrol,1.5,70000,4,automatic,front,04-may,left wheel,blue,4,False
45315594,18189,0.0,nissan,rogue,2010,jeep,yes,petrol,2.5,122000,4,automatic,4x4,04-may,left wheel,silver,4,False
45789380,5331,0.0,mazda,mpv,2000,minivan,no,petrol,2.5,127000,4,automatic,front,04-may,left wheel,green,4,False
45770019,42651,1017.0,mercedes-benz,gla 250,2017,jeep,yes,petrol,2.0,44995,4,automatic,4x4,04-may,left wheel,black,0,False
45813976,15524,586.0,toyota,prius,2012,hatchback,no,hybrid,1.8,122324,4,automatic,front,04-may,left wheel,red,7,False
45636297,17249,0.0,bmw,530,2007,sedan,yes,petrol,3.0,111111,6,tiptronic,rear,04-may,left wheel,grey,10,False
45794250,73071,0.0,lexus,gs 350,2013,sedan,yes,petrol,3.5,56000,6,tiptronic,rear,04-may,left wheel,black,12,False
45636962,862,333.0,ford,fusion,2014,sedan,yes,hybrid,2.0,186048,4,automatic,front,04-may,left wheel,black,0,False
45797238,28909,831.0,hyundai,elantra,2017,sedan,yes,diesel,1.6,98000,4,automatic,front,04-may,left wheel,white,4,False
45732617,8467,642.0,hyundai,sonata,2012,sedan,yes,lpg,2.0,573249,4,automatic,front,04-may,left wheel,black,4,False
32116317,50,0.0,toyota,aqua,2013,sedan,no,hybrid,1.5,130000,4,automatic,rear,04-may,right-hand drive,sky blue,0,False
45803460,14426,639.0,hyundai,sonata,2014,sedan,yes,lpg,2.0,169024,4,automatic,front,04-may,left wheel,white,4,False
43247033,9000,1325.0,volkswagen,sharan,2011,minivan,no,petrol,1.4,126000,4,automatic,front,04-may,right-hand drive,silver,6,False
45769197,30734,1053.0,mercedes-benz,e 350,2014,sedan,yes,diesel,3.5,200179,6,automatic,4x4,04-may,left wheel,black,12,False
45787509,22580,779.0,toyota,camry,2013,sedan,yes,petrol,2.5,156666,4,automatic,front,04-may,left wheel,black,12,False
45760052,862,259.0,chevrolet,volt,2014,jeep,yes,hybrid,1.4,133195,4,automatic,front,04-may,left wheel,black,0,False
45809244,7464,247.0,honda,fit,2014,hatchback,yes,hybrid,1.3,114950,4,automatic,front,04-may,left wheel,blue,4,False
45771034,1333,1091.0,ford,fusion,2016,sedan,yes,petrol,2.5,154850,4,automatic,front,04-may,left wheel,black,12,False
45804881,59865,879.0,hyundai,tucson,2019,jeep,yes,diesel,1.6,13000,4,automatic,front,04-may,left wheel,white,4,False
45765365,49237,1342.0,toyota,tacoma,2017,jeep,yes,petrol,2.7,94262,4,automatic,rear,04-may,left wheel,white,12,False
45796914,68223,1327.0,hyundai,h1,2018,universal,yes,diesel,2.5,27406,4,automatic,front,04-may,left wheel,yellow,4,False
45787608,7683,0.0,nissan,tiida,2006,sedan,yes,cng,1.8,200000,4,variator,front,04-may,left wheel,silver,2,False
45771597,22266,0.0,ford,fusion,2013,sedan,yes,petrol,1.6,85500,4,automatic,front,04-may,left wheel,black,8,True
45769046,2430,1598.0,mercedes-benz,e 350,2008,sedan,yes,diesel,3.0,175614,6,automatic,rear,04-may,left wheel,black,12,False
45638142,282,333.0,ford,fusion,2014,sedan,yes,hybrid,2.0,0,4,automatic,front,04-may,left wheel,silver,0,False
45641194,392,629.0,nissan,juke,2015,jeep,yes,petrol,1.6,85944,4,automatic,4x4,04-may,left wheel,black,0,False
45807457,33556,765.0,mercedes-benz,c 300,2015,sedan,yes,petrol,2.0,0,4,automatic,rear,04-may,left wheel,black,12,False
45730558,39161,831.0,ssangyong,actyon,2017,jeep,yes,diesel,1.6,73000,4,automatic,front,04-may,left wheel,white,4,False
45815469,16308,0.0,ford,transit,2008,microbus,no,diesel,2.2,180000,4,manual,front,04-may,left wheel,white,2,False
45539130,17719,0.0,toyota,camry,2009,sedan,yes,hybrid,2.4,92000,4,tiptronic,front,04-may,left wheel,sky blue,8,False
45659883,43278,1514.0,lexus,gx 460,2011,jeep,yes,petrol,4.6,160138,8,automatic,4x4,04-may,left wheel,white,0,False
45816131,470,1058.0,hyundai,santa fe,2012,jeep,yes,petrol,3.5,197923,6,automatic,4x4,04-may,left wheel,red,12,False
44810053,20385,738.0,chevrolet,cruze,2017,sedan,no,petrol,1.4,42000,4,tiptronic,front,>5,left wheel,black,12,True
45764759,941,1935.0,toyota,tundra,2016,jeep,yes,petrol,4.6,254805,8,automatic,4x4,04-may,left wheel,white,12,False
45804880,49858,1077.0,hyundai,tucson,2019,jeep,yes,diesel,2.0,48000,4,automatic,front,04-may,left wheel,white,4,False
45622835,8781,0.0,nissan,elgrand,1998,minivan,yes,diesel,3.2,230000,4,automatic,4x4,04-may,right-hand drive,white,4,True
45813983,220,1055.0,mercedes-benz,c 350,2013,sedan,yes,petrol,3.5,159250,6,automatic,rear,04-may,left wheel,black,12,False
45803575,9722,765.0,hyundai,sonata,2015,sedan,yes,lpg,2.0,582376,4,automatic,front,04-may,left wheel,orange,4,False
45787301,21326,0.0,mercedes-benz,cls 500,2006,sedan,yes,petrol,5.0,2000,8,automatic,rear,04-may,left wheel,grey,12,False
45804856,51075,1017.0,hyundai,tucson,2017,jeep,yes,diesel,2.0,40800,4,automatic,front,04-may,left wheel,white,4,False
45802041,15241,707.0,hyundai,genesis,2011,coupe,yes,petrol,2.0,117492,4,automatic,front,04-may,left wheel,grey,4,False
45635110,2587,382.0,ford,fusion,2015,sedan,yes,hybrid,2.0,88795,4,automatic,front,04-may,left wheel,black,0,False
45797839,15524,1347.0,hyundai,h1,2008,minivan,yes,diesel,2.5,56769,4,automatic,front,04-may,left wheel,silver,4,False
45793323,27911,0.0,mercedes-benz,c 250,2014,sedan,yes,petrol,1.8,70000,4,tiptronic,rear,04-may,left wheel,beige,8,True
45766543,4861,779.0,toyota,camry,2013,sedan,yes,hybrid,2.5,136861,4,automatic,front,04-may,left wheel,blue,12,False
45782548,29793,0.0,mercedes-benz,s 350,2005,sedan,yes,petrol,3.5,263000,4,automatic,rear,04-may,left wheel,black,0,False
45797924,18208,531.0,hyundai,elantra,2012,sedan,yes,petrol,1.6,95665,4,automatic,front,04-may,left wheel,grey,4,False
45811155,549,481.0,hyundai,sonata,2017,sedan,yes,hybrid,2.0,107387,4,automatic,front,04-may,left wheel,silver,12,False
45749575,30,0.0,nissan,tiida,2006,hatchback,no,petrol,1.5,0,4,automatic,front,04-may,right-hand drive,red,4,False
44006324,34497,779.0,toyota,rav 4 le,2013,jeep,no,petrol,2.5,65350,4,tiptronic,front,04-may,left wheel,white,12,False
45764287,6272,1522.0,opel,zafira,2000,goods wagon,no,petrol,1.8,130000,4,manual,front,04-may,left wheel,silver,0,False
45793908,4924,1282.0,chevrolet,captiva,2007,jeep,yes,diesel,2.0,183923,4,automatic,front,04-may,left wheel,silver,4,False
45763993,4704,0.0,opel,vectra b,2000,hatchback,no,diesel,2.0,11111,4,manual,front,04-may,left wheel,red,2,True
45731752,43576,1091.0,hyundai,h1,2016,universal,yes,diesel,2.5,97129,4,automatic,front,04-may,left wheel,silver,4,False
45725280,7840,0.0,mercedes-benz,c 200,2001,sedan,yes,cng,2.0,140000,4,manual,rear,04-may,left wheel,black,4,False
45115251,28225,1079.0,toyota,chr,2018,jeep,no,petrol,2.0,24000,4,automatic,front,04-may,left wheel,grey,8,False
45786030,700,0.0,opel,astra,1992,sedan,no,petrol,1.1,0,4,manual,front,04-may,left wheel,white,2,False
45812786,2352,0.0,mazda,323,1998,hatchback,no,petrol,1.5,300000,4,manual,front,04-may,left wheel,silver,2,False
45800731,18817,738.0,chevrolet,cruze,2017,hatchback,yes,petrol,1.4,29094,4,automatic,front,04-may,left wheel,grey,0,False
45813862,4861,382.0,ford,fusion,2015,sedan,yes,hybrid,2.0,148709,4,automatic,front,04-may,left wheel,red,12,False
45810175,13172,1399.0,lexus,rx 450,2010,jeep,yes,hybrid,3.5,186005,6,automatic,4x4,04-may,left wheel,silver,12,False
45342484,37320,1055.0,mercedes-benz,e 350 ამგ,2013,sedan,yes,petrol,3.5,156800,4,tiptronic,4x4,04-may,left wheel,black,12,False
45751145,706,1017.0,ford,escape,2017,jeep,yes,petrol,2.0,251430,4,automatic,front,04-may,left wheel,blue,12,False
45504338,39201,456.0,toyota,camry,2015,sedan,yes,hybrid,2.5,35000,4,automatic,front,04-may,left wheel,grey,10,False
45797233,36426,880.0,hyundai,elantra,2018,sedan,yes,lpg,1.6,35643,4,automatic,front,04-may,left wheel,white,4,False
45787913,8467,0.0,honda,civic,2006,hatchback,no,petrol,1.8,250000,4,manual,front,04-may,right-hand drive,grey,4,False
45798480,7840,0.0,mercedes-benz,clk 320,2000,coupe,yes,petrol,3.2,255000,6,tiptronic,rear,02-mar,left wheel,silver,4,False
45752253,12701,900.0,honda,cr-v,2015,jeep,yes,petrol,2.4,117158,4,automatic,front,04-may,left wheel,white,12,False
45769910,8154,781.0,subaru,forester,2012,jeep,yes,petrol,2.5,281659,4,automatic,4x4,04-may,left wheel,blue,0,False
45548523,46414,456.0,toyota,avalon,2015,sedan,yes,hybrid,2.5,63645,4,tiptronic,front,04-may,left wheel,white,12,False
45806590,45160,798.0,mercedes-benz,ml 250,2015,jeep,yes,diesel,2.1,197338,4,automatic,4x4,04-may,left wheel,white,12,False
37082532,100,0.0,bmw,330,2007,cabriolet,yes,petrol,3.0,1123,6,tiptronic,4x4,02-mar,left wheel,black,12,False
45814316,100355,0.0,audi,a7 prestige,2016,sedan,yes,petrol,3.0,35000,6,automatic,4x4,04-may,left wheel,black,12,True
45751820,1176,639.0,mitsubishi,colt lancer,2014,hatchback,yes,petrol,2.0,136634,4,automatic,front,04-may,left wheel,silver,12,False
45793536,12231,0.0,hyundai,elantra,2013,coupe,no,petrol,1.8,77000,6,manual,front,02-mar,left wheel,beige,0,False
45776871,5802,988.0,toyota,prius,2007,hatchback,yes,hybrid,1.5,140000,4,variator,front,04-may,left wheel,green,12,False
45815909,2901,1277.0,hyundai,sonata,2018,sedan,yes,petrol,2.4,45494,4,automatic,front,04-may,left wheel,white,12,False
45767606,1882,442.0,toyota,prius,2017,sedan,yes,hybrid,1.8,47672,4,automatic,front,04-may,left wheel,white,12,False
42866899,22894,0.0,nissan,pathfinder,2010,sedan,no,petrol,4.0,109100,12,automatic,4x4,04-may,left wheel,blue,12,False
45706976,11290,0.0,honda,fit,2013,sedan,no,hybrid,1.3,145000,4,automatic,front,04-may,right-hand drive,silver,8,False
43353662,6586,0.0,bmw,318,1997,sedan,no,lpg,1.8,270000,4,manual,rear,04-may,left wheel,green,2,False
45792706,14426,0.0,toyota,camry,2006,sedan,yes,hybrid,2.4,188800,4,variator,front,04-may,left wheel,grey,8,False
45543235,36065,1051.0,mitsubishi,outlander,2016,jeep,yes,petrol,2.4,39000,4,variator,front,04-may,left wheel,silver,12,False
45749598,27284,0.0,toyota,camry se,2014,sedan,yes,petrol,2.5,52000,4,tiptronic,front,04-may,left wheel,black,12,False
45617361,21639,1091.0,subaru,forester,2016,jeep,no,petrol,2.5,34000,4,variator,4x4,04-may,left wheel,white,7,False
45797343,7840,790.0,hyundai,i30,2009,hatchback,yes,petrol,1.6,140000,4,automatic,front,04-may,left wheel,silver,4,False
45815372,7840,0.0,mercedes-benz,e 200,1998,sedan,no,cng,2.0,180003,4,manual,rear,04-may,left wheel,black,4,False
45654682,1646,1292.0,mercedes-benz,gle 350,2016,jeep,yes,petrol,3.0,59099,6,automatic,4x4,04-may,left wheel,white,0,False
45804791,24198,640.0,hyundai,tucson,2013,jeep,yes,diesel,2.0,124000,4,automatic,front,04-may,left wheel,silver,4,False
45809396,25365,502.0,honda,fit,2013,hatchback,yes,petrol,1.5,34682,4,automatic,front,04-may,left wheel,grey,4,False
45763292,1725,777.0,chevrolet,malibu,2014,sedan,yes,petrol,2.5,310061,4,automatic,front,04-may,left wheel,blue,12,False
45754843,314,1399.0,acura,tl,2010,sedan,yes,petrol,3.5,162453,6,automatic,front,04-may,left wheel,silver,12,False
45806345,17249,586.0,toyota,prius,2012,sedan,no,hybrid,1.8,22400,4,automatic,front,04-may,left wheel,white,8,False
45774174,470,1399.0,mercedes-benz,e 350,2010,sedan,yes,petrol,3.5,229904,6,automatic,4x4,04-may,left wheel,black,12,False
45756945,31361,639.0,hyundai,sonata,2014,sedan,yes,petrol,2.0,62000,4,tiptronic,front,04-may,left wheel,white,12,True
45797127,4704,1047.0,hyundai,elantra,2007,sedan,yes,diesel,1.6,54279,4,automatic,front,04-may,left wheel,silver,4,False
45809778,12720,645.0,chevrolet,cruze,2011,sedan,yes,petrol,1.8,135759,4,automatic,front,04-may,left wheel,grey,4,False
45804848,26372,640.0,hyundai,tucson,2013,jeep,yes,diesel,2.0,120534,4,automatic,front,04-may,left wheel,silver,4,False
45786770,13485,0.0,bmw,x5,2003,jeep,yes,lpg,3.0,189000,6,tiptronic,4x4,04-may,right-hand drive,black,10,False
45730143,25591,528.0,hyundai,elantra,2014,sedan,yes,petrol,1.6,140000,4,automatic,front,04-may,left wheel,white,4,False
45814808,6429,1211.0,mercedes-benz,c 300,2010,sedan,yes,petrol,3.0,108517,6,automatic,4x4,04-may,left wheel,white,12,False
45813961,251,1493.0,lexus,rx 350,2016,jeep,yes,petrol,3.5,107030,6,automatic,4x4,04-may,left wheel,grey,12,False
45620554,13172,1793.0,mercedes-benz,e 350,2011,sedan,yes,diesel,5.5,325811,8,automatic,4x4,04-may,left wheel,black,12,False
45524915,627,1077.0,toyota,chr,2019,jeep,yes,petrol,2.0,24339,4,automatic,front,04-may,left wheel,blue,12,False
45808996,8097,790.0,daewoo,lacetti,2009,sedan,yes,petrol,1.6,130000,4,automatic,front,04-may,left wheel,black,4,False
45811316,12388,919.0,bmw,x5,2012,jeep,yes,diesel,3.0,420794,6,automatic,4x4,04-may,left wheel,black,12,False
45782212,18503,0.0,hyundai,sonata,2012,sedan,no,hybrid,2.0,280480,4,automatic,front,04-may,left wheel,silver,9,False
45624104,12231,574.0,honda,insight,2010,sedan,no,hybrid,1.3,150000,4,variator,front,04-may,left wheel,black,12,False
42427923,40,0.0,honda,fit,2002,hatchback,no,petrol,1.3,135000,4,variator,front,04-may,right-hand drive,black,4,False
45796881,17054,862.0,hyundai,h1,2011,universal,yes,diesel,2.5,237853,4,automatic,front,04-may,left wheel,silver,4,False
45801349,5300,0.0,honda,stream,2001,universal,no,petrol,2.0,111000,4,automatic,front,04-may,right-hand drive,black,6,False
45803109,9565,765.0,hyundai,sonata,2015,sedan,yes,lpg,2.0,42000,4,automatic,front,04-may,left wheel,orange,4,False
45810274,24302,765.0,chevrolet,malibu,2015,sedan,yes,diesel,2.0,60618,4,automatic,front,04-may,left wheel,black,4,False
45816654,18817,0.0,toyota,camry,2009,sedan,yes,petrol,2.4,230400,4,automatic,front,04-may,left wheel,silver,12,False
45809770,1960,777.0,nissan,altima,2014,sedan,yes,petrol,2.5,127918,4,automatic,front,04-may,left wheel,red,12,False
45682514,17249,1051.0,hyundai,sonata,2016,sedan,no,petrol,2.4,77000,4,tiptronic,front,04-may,left wheel,silver,10,False
45732640,15530,891.0,hyundai,sonata,2016,sedan,yes,lpg,2.0,280016,4,automatic,front,04-may,left wheel,silver,4,False
45803334,11290,891.0,hyundai,sonata,2016,sedan,yes,lpg,2.0,270874,4,automatic,front,04-may,left wheel,silver,4,False
45235243,24148,0.0,toyota,prius,2013,hatchback,no,hybrid,1.8,118000,4,automatic,front,04-may,left wheel,sky blue,12,False
45732741,10036,639.0,hyundai,sonata,2014,sedan,yes,lpg,2.0,362868,4,automatic,front,04-may,left wheel,silver,4,False
45569356,18817,697.0,hyundai,elantra,2015,sedan,no,petrol,1.8,85000,4,tiptronic,front,04-may,left wheel,black,12,False
45757721,10349,308.0,lexus,ct 200h,2014,hatchback,yes,hybrid,1.8,132563,4,automatic,front,04-may,left wheel,red,0,False
45815351,549,1399.0,lexus,rx 350,2010,jeep,yes,petrol,3.5,138211,6,automatic,4x4,04-may,left wheel,black,12,False
45803322,9252,765.0,hyundai,sonata,2015,sedan,yes,lpg,2.0,391625,4,automatic,front,04-may,left wheel,orange,4,False
45804868,55823,930.0,hyundai,tucson,2018,jeep,yes,diesel,1.7,38577,4,automatic,front,04-may,left wheel,black,4,False
45491644,25089,0.0,toyota,camry,2013,sedan,yes,petrol,2.5,132800,6,tiptronic,rear,04-may,left wheel,blue,12,False
45802275,18669,862.0,hyundai,h1,2011,minivan,yes,diesel,2.5,52686,4,automatic,front,04-may,left wheel,silver,4,False
45658776,941,1058.0,lexus,rx 450,2012,jeep,yes,hybrid,3.5,232357,6,automatic,4x4,04-may,left wheel,black,12,False
45788303,15053,1998.0,ford,transit,2001,microbus,no,diesel,2.4,253206,4,manual,rear,04-may,left wheel,white,2,False
45809240,10660,271.0,honda,fit,2014,hatchback,yes,hybrid,1.5,76525,4,automatic,front,04-may,left wheel,blue,4,False
45803780,37000,891.0,hyundai,tucson,2016,jeep,yes,diesel,2.0,80000,4,automatic,front,04-may,left wheel,silver,4,False
45730373,18826,707.0,ssangyong,rexton,2011,jeep,yes,diesel,2.0,186412,4,automatic,front,04-may,left wheel,silver,4,False
45617817,14583,1172.0,mercedes-benz,e 350,2011,sedan,yes,diesel,3.5,230696,6,automatic,4x4,04-may,left wheel,black,12,False
45537268,21012,0.0,mercedes-benz,vito,2007,minivan,no,diesel,2.2,285000,4,manual,rear,04-may,left wheel,red,4,True
44719048,5645,706.0,mitsubishi,i,2011,hatchback,no,petrol,0.7,92000,3,automatic,front,04-may,right-hand drive,brown,2,False
45725138,18826,836.0,ssangyong,actyon,2010,jeep,yes,diesel,2.0,120000,4,automatic,front,04-may,left wheel,silver,4,False
45804512,22649,707.0,hyundai,tucson,2011,jeep,yes,diesel,2.0,142000,4,automatic,front,04-may,left wheel,white,4,False
45802112,16590,862.0,hyundai,h1,2011,minivan,yes,diesel,2.5,42415,4,automatic,front,04-may,left wheel,white,4,False
45547620,31988,394.0,toyota,camry,2014,sedan,no,hybrid,2.5,51000,4,automatic,front,04-may,left wheel,grey,12,False
45744745,8624,966.0,daewoo,lacetti,2009,sedan,yes,petrol,2.0,19999,4,automatic,front,04-may,left wheel,grey,4,False
45694949,21012,456.0,toyota,camry,2015,sedan,no,hybrid,2.5,89000,4,variator,front,04-may,left wheel,silver,0,False
45746583,10663,1266.0,honda,fit,2014,hatchback,no,hybrid,1.5,114000,4,automatic,front,04-may,right-hand drive,white,8,False
